n_paragraphs,n_sections,FRE,title_len,art_len,0,1,2,3,4,5,6,7,8,9,2017,2018,2019,2020,2021,2022,top5,top10
22,3,40.79,35,5515,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
21,8,52.29,62,4674,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
15,2,45.69,31,4019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
59,9,76.01,46,5983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
27,2,65.96,65,9709,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
39,1,73.47,54,6386,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
37,8,69.52,39,8962,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
20,7,56.15,83,7336,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,6.0
44,10,47.52,17,13763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
17,3,43.93,31,4301,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
30,6,63.8,83,11363,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,6.0
30,2,50.67,37,11011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
28,5,62.07,83,9684,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,6.0
18,4,63.8,83,6081,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,6.0
19,1,50.97,84,7142,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,1,72.46,35,4240,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
15,1,52.19,43,6589,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
70,8,50.97,83,20085,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
16,4,53.44,69,4867,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
49,9,63.19,40,8041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
58,9,64.2,50,8646,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
23,2,57.06,51,5735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
36,1,62.78,90,5364,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
42,6,71.95,50,9968,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
55,7,32.97,102,16394,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
10,3,51.89,36,1690,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
15,1,44.78,37,7872,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
27,7,55.64,47,3182,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
35,6,61.77,53,12458,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
51,4,57.4,44,25921,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
30,1,46.51,26,14191,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
54,3,64.81,41,8076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
13,5,70.84,47,4141,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
31,9,67.18,80,7656,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
22,1,53.0,49,8004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
7,1,67.04,52,832,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
12,2,70.84,28,3198,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
19,1,62.48,26,6641,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
56,6,51.38,57,14387,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
24,1,56.08,69,8317,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
66,14,51.78,33,13118,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
40,3,63.59,63,4775,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
29,6,58.72,42,6281,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
11,1,26.85,54,4022,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
33,9,65.12,55,10899,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
41,1,55.13,53,10202,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
59,7,69.62,50,13267,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
18,3,72.26,68,2808,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
16,3,62.27,50,4289,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
28,5,62.48,29,5255,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
37,5,51.48,44,10375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
37,11,60.55,80,11775,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
10,3,72.26,45,1959,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
26,1,66.67,42,4208,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
29,2,60.85,65,5833,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
26,1,54.76,64,11068,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
22,6,58.72,61,7359,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
44,12,58.62,49,17219,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
68,15,65.32,47,12849,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
24,1,61.16,25,10216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
57,4,66.13,59,5992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
45,3,61.56,40,6877,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
24,3,49.86,61,9090,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
50,13,48.3,38,8262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
6,3,53.41,63,1724,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
24,6,48.43,14,11646,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
23,6,61.36,29,4107,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
35,8,68.1,33,6738,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
29,7,55.17,63,7583,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
30,6,61.67,36,5810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
18,1,60.45,50,6084,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
25,6,60.55,63,7651,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
32,2,74.29,43,4720,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
57,4,64.81,29,10546,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
31,5,47.83,44,11047,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
64,12,54.86,56,16021,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
30,5,51.58,61,8680,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
63,6,68.1,65,11110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
29,1,78.69,77,3315,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
47,5,62.58,31,6814,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
40,5,50.06,21,13186,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
27,3,61.16,43,4002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
24,1,63.49,89,5884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
12,1,67.69,49,2375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
16,1,53.95,31,2483,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
10,2,46.06,73,1816,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
20,1,22.14,42,10668,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
34,4,68.1,74,9032,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,4.0
34,6,68.1,33,6691,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
17,5,61.77,60,2788,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
28,1,65.96,50,4683,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
24,4,62.27,75,4087,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,4.0
35,2,46.1,83,8663,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
39,5,64.14,76,9672,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,4.0
46,4,65.86,75,8294,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,4.0
31,5,58.62,42,4096,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
59,12,63.8,87,15446,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
26,1,44.24,105,1748,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
17,6,40.89,205,6572,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
42,6,40.58,65,12891,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
23,3,63.8,74,5627,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,4.0
46,4,51.48,72,10708,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
15,1,67.79,39,5120,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
18,1,48.74,24,6043,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
23,1,43.32,56,5197,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
30,1,74.39,93,6294,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
30,12,57.16,46,5213,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
79,5,53.71,45,7977,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
36,5,51.89,42,4274,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
28,1,50.67,141,9027,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
41,5,51.28,49,18912,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
90,1,60.14,53,20764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
60,13,75.0,56,5662,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
38,15,33.44,64,16466,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
23,5,62.98,11,3178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,1,68.3,31,7555,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
8,4,59.53,67,1922,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
19,4,67.69,62,4105,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
54,15,50.97,68,9564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
24,5,67.99,60,5114,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
37,6,60.55,38,8002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
13,1,47.72,49,4549,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
16,6,56.76,48,2534,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
24,5,55.17,35,3586,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
14,5,64.61,88,1907,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
10,1,54.42,50,3141,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
22,4,70.33,68,3761,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
55,1,69.31,80,6686,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
35,7,58.62,34,6920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
30,1,64.04,68,11342,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
55,9,50.36,84,14029,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
50,10,46.81,52,10355,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
53,7,58.72,43,11576,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
50,7,69.62,69,12318,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
36,4,52.49,40,7469,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
23,1,68.7,56,5839,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
82,4,45.66,59,19242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
20,6,46.0,48,5964,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
8,1,49.15,42,2711,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
64,7,65.66,54,14775,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
20,1,50.16,92,5361,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
33,1,70.43,48,6895,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
24,1,51.07,45,3927,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
122,1,65.01,141,23918,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
20,6,58.69,32,4181,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
31,6,52.09,83,8833,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
37,1,60.24,39,11675,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
40,1,70.94,58,10595,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
23,6,51.38,39,8057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
73,9,50.67,102,20143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
33,5,63.39,24,10239,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
83,10,68.1,44,12886,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
46,9,58.21,42,25399,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
101,4,56.86,56,13497,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
20,1,65.66,65,8384,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
23,1,60.95,27,5485,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
33,5,73.37,57,4447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
23,1,66.57,80,3843,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
30,9,64.61,63,6208,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
35,8,68.2,68,14380,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
79,5,23.77,57,42182,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
25,6,44.64,53,3925,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1.0
27,1,56.29,16,4742,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
28,1,50.57,31,7151,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
26,1,48.64,22,10055,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
27,1,63.49,56,5767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
16,1,52.49,46,5884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
52,9,47.79,31,6891,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
63,8,55.84,35,7575,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
14,2,70.33,42,3158,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
77,11,55.64,37,15967,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
37,8,60.95,62,8185,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
30,1,54.76,88,10253,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
41,11,62.68,42,5041,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
62,2,53.21,68,17206,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
18,3,53.0,38,4487,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,4,58.21,22,5326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
14,4,59.94,41,3131,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
55,5,73.27,26,6990,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
48,1,62.88,50,8421,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
14,1,61.26,75,4743,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
11,1,57.2,51,4187,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
33,4,33.44,32,15320,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
17,1,53.31,69,4783,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
53,5,55.44,114,8061,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
50,11,59.43,59,10367,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
21,1,55.03,54,6055,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
148,8,65.52,43,24763,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
38,1,52.02,65,5781,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0
19,6,62.48,30,5024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
45,12,70.63,27,7711,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
33,9,53.31,51,7803,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
53,11,65.96,66,13570,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
63,17,51.48,20,15906,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
19,5,69.62,57,3276,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
33,6,56.35,29,4202,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
13,1,63.63,48,3440,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
40,7,59.03,39,8723,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
55,10,62.98,47,8094,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
17,6,45.35,73,2676,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
43,1,59.84,56,12022,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
59,4,72.36,25,12453,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
46,7,47.28,43,5806,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
24,5,59.74,27,4377,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
42,5,52.8,25,7805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
35,8,49.11,32,6813,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,1,59.43,32,7466,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0
21,7,57.71,43,4398,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
24,2,40.69,101,12139,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
22,3,56.49,38,7325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
29,4,71.34,39,6503,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
34,4,61.87,75,6311,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
47,16,55.64,37,11117,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
25,6,57.27,69,3808,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
21,1,57.2,45,5069,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0
98,1,53.1,38,14758,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
41,1,57.06,54,14169,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
59,21,65.52,105,12145,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
15,1,46.3,61,6537,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
12,1,66.27,32,3242,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
21,1,45.96,59,4922,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
22,1,62.78,52,4388,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
16,1,67.28,30,2174,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
63,6,53.24,58,33825,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
86,5,63.22,59,14038,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
49,3,74.69,46,5223,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
66,17,56.76,51,10911,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
37,3,61.16,41,6692,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
18,3,56.18,63,3932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,1,32.63,70,4360,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
42,3,61.36,50,5528,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
39,1,48.64,159,11551,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,4,60.04,38,4139,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
34,5,81.02,63,5973,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
51,1,48.3,87,5332,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
22,3,45.09,39,8236,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
31,4,50.2,68,11984,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
22,6,65.83,69,2826,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
95,2,49.11,68,16176,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
30,5,73.17,65,5568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
35,6,61.16,50,8365,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
49,10,60.04,37,18244,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
15,1,55.64,57,4388,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
46,7,54.12,33,12136,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
19,1,59.74,48,9046,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
19,1,57.06,58,3908,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
18,16,13.68,31,4415,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
26,7,63.29,40,7120,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
21,4,54.83,28,3834,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
16,1,52.8,59,8298,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
21,1,71.55,34,5767,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0
27,6,74.69,50,6046,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
34,7,66.78,57,9073,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
39,3,39.63,89,6479,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
50,1,42.51,62,4675,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
22,5,50.97,52,9520,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
17,3,68.1,40,5270,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
52,1,68.3,49,12153,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
27,1,53.1,41,14681,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
19,1,45.76,38,5983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
43,5,60.04,53,7389,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0
22,10,59.13,62,7666,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
